"Country","Year","TotalPopulation","LifeExpectancy","GDPPerCapita","ChildrenPerWoman","UnderFiveMortality","region","NumIncidents","NumFatalities","NumWounded","PctSuccess","FatalPerInc","NumCode","ReligionDetail","HDI","MilXpnd","Religion"
"El Salvador",2006,6.074487,73.4,7135.830545,2.386,22.1,"LatinAm",0,0,0,NA,NA,222,"Roman Catholic",0.64,0.997266949,"Christian (Catholic)"
"El Salvador",2007,6.100868,73.7,7373.386032,2.35,20.7,"LatinAm",0,0,0,NA,NA,222,"Roman Catholic",0.64,0.994782366,"Christian (Catholic)"
"El Salvador",2008,6.129628,74.1,7430.796342,2.319,19.5,"LatinAm",0,0,0,NA,NA,222,"Roman Catholic",0.648,0.975222808,"Christian (Catholic)"
"El Salvador",2009,6.160423,74,7170.321083,2.291,18.5,"LatinAm",0,0,0,NA,NA,222,"Roman Catholic",0.648,1.040607909,"Christian (Catholic)"
"El Salvador",2010,6.192993,73.8,7239.637257,2.263,17.7,"LatinAm",0,0,0,NA,NA,222,"Roman Catholic",0.652,1.054238665,"Christian (Catholic)"
"El Salvador",2011,6.227491,73.7,7352.407861,2.236,17,"LatinAm",0,0,0,NA,NA,222,"Roman Catholic",0.657,1.106357232,"Christian (Catholic)"
"El Salvador",2012,6.264129,73.8,7446.685593,2.209,16.3,"LatinAm",0,0,0,NA,NA,222,"Roman Catholic",0.66,1.148083448,"Christian (Catholic)"
"El Salvador",2013,6.302723,73.9,7535.506001,2.184,15.7,"LatinAm",0,0,0,NA,NA,222,"Roman Catholic",0.662,1.096907964,"Christian (Catholic)"
"Equatorial Guinea",1970,0.290907,39.753,1207.403753,5.678,237.36,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1971,0.284913,40.053,1094.073604,5.681,232.66,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1972,0.274893,40.352,943.6400001,5.68,228.31,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1973,0.262377,40.65,982.5589259,5.677,NA,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1974,0.249569,40.949,1040.649906,5.675,NA,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1975,0.23824,41.254,1193.566642,5.674,NA,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1976,0.228534,41.569,1339.045538,5.676,NA,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1977,0.220448,41.896,1345.219361,5.682,NA,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1978,0.215415,42.237,1450.432234,5.693,NA,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1979,0.215116,42.59,1421.304348,5.708,NA,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1980,0.220582,42.953,1361.910988,5.728,NA,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1981,0.232676,NA,1313.435722,5.751,NA,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1982,0.250712,NA,1302.077851,5.776,219.4,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1983,0.272217,NA,1259.227713,5.802,214.4,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1984,0.293701,NA,1178.920182,5.826,210,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1985,0.312634,NA,1250.45332,5.848,205.6,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1986,0.328119,NA,1163.673183,5.866,201,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1987,0.340825,NA,1169.99568,5.881,196.7,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1988,0.351694,NA,1163.943655,5.891,192.5,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1989,0.362325,NA,1115.905155,5.897,188.1,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1990,0.373887,51.3,1056.958005,5.9,184,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1991,0.386536,51.1,1011.746895,5.901,179.7,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1992,0.399843,51,1317.81423,5.902,175.5,"SubSahr",1,1,0,100,1,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1993,0.41373,50.8,1414.154812,5.902,171.4,"SubSahr",NA,NA,NA,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1994,0.428005,50.4,1595.077217,5.901,167.1,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,2.360255322,"Christian (Catholic)"
"Equatorial Guinea",1995,0.442527,50,1812.945244,5.897,162.8,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,2.430589036,"Christian (Catholic)"
"Equatorial Guinea",1996,0.457321,50,2921.776123,5.888,158.7,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1997,0.472486,50.6,7068.632095,5.872,154.6,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1998,0.488039,51.1,8470.567124,5.847,150.5,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",1999,0.504001,51.8,10308.79941,5.814,146.3,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Equatorial Guinea",2000,0.52038,52.4,11805.71086,5.773,142.4,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.476,NA,"Christian (Catholic)"
"Equatorial Guinea",2001,0.537195,53.3,18681.69845,5.727,138.6,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.476,NA,"Christian (Catholic)"
"Equatorial Guinea",2002,0.554429,53.9,21622.95857,5.678,135,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.476,NA,"Christian (Catholic)"
"Equatorial Guinea",2003,0.571999,54.4,23884.81169,5.627,131,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.476,NA,"Christian (Catholic)"
"Equatorial Guinea",2004,0.589794,55,31971.11138,5.574,127.3,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.476,NA,"Christian (Catholic)"
"Equatorial Guinea",2005,0.607739,55.5,34060.25082,5.518,123.4,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.517,NA,"Christian (Catholic)"
"Equatorial Guinea",2006,0.625777,56.1,33490.63747,5.457,119.8,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.517,NA,"Christian (Catholic)"
"Equatorial Guinea",2007,0.643936,56.3,36817.81191,5.39,116.1,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.517,1.925880411,"Christian (Catholic)"
"Equatorial Guinea",2008,0.662327,56.7,40179.79634,5.314,112.8,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.543,1.896565107,"Christian (Catholic)"
"Equatorial Guinea",2009,0.681115,56.9,35912.65919,5.231,109.1,"SubSahr",1,1,3,100,1,226,"Roman Catholic",0.543,3.982686068,"Christian (Catholic)"
"Equatorial Guinea",2010,0.700401,57.2,34462.21841,5.14,105.6,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.559,NA,"Christian (Catholic)"
"Equatorial Guinea",2011,0.720213,57.4,35182.54517,5.044,102.3,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.553,NA,"Christian (Catholic)"
"Equatorial Guinea",2012,0.740471,57.9,35313.22694,4.945,99,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.556,NA,"Christian (Catholic)"
"Equatorial Guinea",2013,0.76105,58.8,32667.01962,4.845,95.8,"SubSahr",0,0,0,NA,NA,226,"Roman Catholic",0.556,NA,"Christian (Catholic)"
"Eritrea",1970,1.847,40.529,1103.555509,6.65,216.9,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1971,1.896028,40.9,1122.428908,6.637,214.9,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1972,1.946213,41.26,1138.198983,6.626,213,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1973,1.998632,41.605,1131.507509,6.619,210.8,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1974,2.054727,41.932,1104.072296,6.615,208.3,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1975,2.1154,42.231,1030.950874,6.614,205.7,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1976,2.181178,42.495,1012.992452,6.616,202.7,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1977,2.251397,42.727,995.9123464,6.619,199.7,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1978,2.32429,42.936,925.1104444,6.623,196.8,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1979,2.397387,43.135,1007.157165,6.627,193.9,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1980,2.468902,43.34,1010.15911,6.628,191.2,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1981,2.537333,NA,1011.592769,6.625,188.2,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1982,2.602966,NA,992.9745837,6.618,185.1,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1983,2.667868,NA,1038.063695,6.607,181.9,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1984,2.735121,NA,981.857351,6.591,178.6,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1985,2.806456,NA,842.1033773,6.572,175.1,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1986,2.884388,NA,894.5455053,6.553,171.1,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1987,2.967048,NA,986.458698,6.535,166.6,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1988,3.046674,NA,960.6296799,6.519,161.7,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1989,3.112654,NA,925.4273463,6.504,156.4,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1990,3.158295,52.5,918.3986377,6.488,150.6,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1991,3.18043,53.1,1013.821725,6.467,144.3,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1992,3.184019,53.9,1123.101341,6.438,137.7,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",1993,3.180541,54.7,1269.257986,6.4,130.7,"SubSahr",NA,NA,NA,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,22.03874765,"Christian (Other)"
"Eritrea",1994,3.186063,55.4,1531.84217,6.351,123.8,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,13.39460186,"Christian (Other)"
"Eritrea",1995,3.212503,56,1554.054923,6.293,117.2,"SubSahr",2,0,19,100,0,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,20.82826481,"Christian (Other)"
"Eritrea",1996,3.263016,56.4,1668.881663,6.228,110.8,"SubSahr",1,6,0,100,6,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,21.95935218,"Christian (Other)"
"Eritrea",1997,3.335157,56.7,1760.153196,6.159,104.8,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,12.8311476,"Christian (Other)"
"Eritrea",1998,3.428264,56.8,1744.380721,6.088,99.3,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,35.27746916,"Christian (Other)"
"Eritrea",1999,3.539885,49.3,1691.047083,6.015,94.1,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,39.60651651,"Christian (Other)"
"Eritrea",2000,3.667576,49.3,1428.911937,5.94,89.3,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,32.65567119,"Christian (Other)"
"Eritrea",2001,3.812473,57.7,1493.775555,5.86,84.9,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,22.13679156,"Christian (Other)"
"Eritrea",2002,3.973973,58,1474.741465,5.774,80.7,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,20.67187836,"Christian (Other)"
"Eritrea",2003,4.1455,58.3,1374.989892,5.681,76.9,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,20.86574531,"Christian (Other)"
"Eritrea",2004,4.318343,58.7,1337.943749,5.582,73.3,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",2005,4.486155,59,1319.916249,5.478,69.8,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",2006,4.645837,59.5,1262.574838,5.372,66.6,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",2007,4.798561,60,1238.707071,5.266,63.5,"SubSahr",2,0,0,100,0,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",2008,4.947521,60.4,1082.938164,5.163,60.6,"SubSahr",2,4,10,100,2,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",2009,5.097998,60.7,1090.871601,5.063,58,"SubSahr",1,2,8,100,2,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",NA,NA,"Christian (Other)"
"Eritrea",2010,5.253676,61,1081.078862,4.968,55.6,"SubSahr",1,17,20,100,17,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",0.373,NA,"Christian (Other)"
"Eritrea",2011,5.41528,61.3,1139.221991,4.875,53.6,"SubSahr",1,17,5,100,17,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",0.377,NA,"Christian (Other)"
"Eritrea",2012,5.580862,61.7,1180.275458,4.785,51.6,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",0.38,NA,"Christian (Other)"
"Eritrea",2013,5.748304,62.1,1157.807957,4.696,49.9,"SubSahr",0,0,0,NA,NA,232,"Muslim, Coptic Christian, Roman Catholic, Protestant",0.381,NA,"Christian (Other)"
"Estonia",1970,1.365002,70.39,9876.144728,2.097,27.16,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1971,1.379574,70.59,10039.53859,2.118,26.31,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1972,1.394029,70.35,9996.400862,2.129,24.14,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1973,1.407932,70.7,10733.97825,2.132,24.33,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1974,1.420709,70.8,11001.04309,2.125,26.68,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1975,1.431998,70.12,10988.39427,2.112,26.22,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1976,1.441551,69.74,11460.74383,2.095,26.44,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1977,1.449609,69.86,11689.56777,2.079,27.2,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1978,1.456892,69.72,11943.81046,2.066,25.52,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1979,1.464417,69.5,11852.16461,2.06,27.69,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1980,1.472898,69.59,11834.78587,2.063,27.1,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1981,1.482176,NA,11910.33637,2.078,26.2,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1982,1.491897,NA,12168.70171,2.103,25.3,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1983,1.502292,NA,12519.29337,2.134,24.5,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1984,1.513617,NA,12629.61632,2.166,23.8,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1985,1.52579,NA,12698.5435,2.189,23.1,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1986,1.539549,NA,13176.38432,2.193,22.5,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1987,1.554175,NA,13305.75138,2.171,22,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1988,1.566396,NA,13553.78689,2.121,21.5,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1989,1.57184,NA,13762.77349,2.043,20.9,"Eurasia",0,0,0,NA,NA,233,"None",NA,NA,"None/Other"
"Estonia",1990,1.567631,70.4,13415.44092,1.943,20.2,"Eurasia",0,0,0,NA,NA,233,"None",0.73,NA,"None/Other"
"Estonia",1991,1.55237,69.8,12149.57415,1.828,19.5,"Eurasia",0,0,0,NA,NA,233,"None",0.73,NA,"None/Other"
"Estonia",1992,1.52766,68.8,10646.97319,1.711,18.6,"Eurasia",2,0,1,100,0,233,"None",0.73,NA,"None/Other"
"Estonia",1993,1.497364,67.9,9985.55186,1.602,17.8,"Eurasia",NA,NA,NA,NA,NA,233,"None",0.73,NA,"None/Other"
"Estonia",1994,1.467016,67.4,9985.743632,1.507,16.8,"Eurasia",6,0,0,100,0,233,"None",0.73,NA,"None/Other"
"Estonia",1995,1.44071,67.7,10586.78346,1.432,15.8,"Eurasia",2,0,0,100,0,233,"None",0.73,0.960608903,"None/Other"
"Estonia",1996,1.419727,68.7,11207.94189,1.378,14.8,"Eurasia",1,1,10,100,1,233,"None",0.73,0.874862788,"None/Other"
"Estonia",1997,1.403188,69.4,12511.62468,1.342,13.8,"Eurasia",0,0,0,NA,NA,233,"None",0.73,1.048234377,"None/Other"
"Estonia",1998,1.390414,69.8,13278.53073,1.32,12.8,"Eurasia",0,0,0,NA,NA,233,"None",0.73,1.069232295,"None/Other"
"Estonia",1999,1.379962,69.9,13372.30917,1.312,11.9,"Eurasia",1,0,0,100,0,233,"None",0.73,1.289727635,"None/Other"
"Estonia",2000,1.370749,70.1,14518.99551,1.319,11,"Eurasia",0,0,0,NA,NA,233,"None",0.776,1.376387651,"None/Other"
"Estonia",2001,1.362823,70.3,15559.30441,1.341,10.2,"Eurasia",1,1,0,100,1,233,"None",0.776,1.504990307,"None/Other"
"Estonia",2002,1.356644,70.8,16800.50265,1.377,9.4,"Eurasia",0,0,0,NA,NA,233,"None",0.776,1.670189185,"None/Other"
"Estonia",2003,1.351955,71.4,17780.20989,1.422,8.6,"Eurasia",0,0,0,NA,NA,233,"None",0.776,1.74512847,"None/Other"
"Estonia",2004,1.348449,71.9,19386.5104,1.472,7.9,"Eurasia",0,0,0,NA,NA,233,"None",0.776,1.699909338,"None/Other"
"Estonia",2005,1.345857,72.4,21503.81494,1.522,7.3,"Eurasia",0,0,0,NA,NA,233,"None",0.821,1.899611019,"None/Other"
"Estonia",2006,1.344038,72.8,23724.88369,1.565,6.6,"Eurasia",0,0,0,NA,NA,233,"None",0.821,1.857523302,"None/Other"
"Estonia",2007,1.342873,73.2,25545.61923,1.598,6.1,"Eurasia",0,0,0,NA,NA,233,"None",0.821,1.998633098,"None/Other"
"Estonia",2008,1.342145,74,24512.0462,1.619,5.5,"Eurasia",0,0,0,NA,NA,233,"None",0.832,2.093755678,"None/Other"
"Estonia",2009,1.341629,75,21070.82723,1.628,5,"Eurasia",0,0,0,NA,NA,233,"None",0.832,2.210323804,"None/Other"
"Estonia",2010,1.34114,75.8,21777.24104,1.625,4.5,"Eurasia",0,0,0,NA,NA,233,"None",0.83,1.70438708,"None/Other"
"Estonia",2011,1.340537,76.3,23579.74852,1.617,4.1,"Eurasia",1,1,0,100,1,233,"None",0.836,1.706921567,"None/Other"
"Estonia",2012,1.339762,76.5,25373.92365,1.609,3.7,"Eurasia",0,0,0,NA,NA,233,"None",0.839,1.927798284,"None/Other"
"Estonia",2013,1.338832,76.6,25743.92885,1.604,3.4,"Eurasia",0,0,0,NA,NA,233,"None",0.84,1.926484086,"None/Other"
"Ethiopia",1970,28.959382,42.949,784.1069044,6.978,240.4,"SubSahr",3,1,0,100,0.333,231,"Ethiopian Orthodox",NA,NA,"Christian (Orthodox)"
"Ethiopia",1971,29.777985,43.219,797.5169799,7.02,240.2,"SubSahr",1,0,0,100,0,231,"Ethiopian Orthodox",NA,NA,"Christian (Orthodox)"
"Ethiopia",1972,30.64292,43.1,808.7220569,7.06,240.1,"SubSahr",0,0,0,NA,NA,231,"Ethiopian Orthodox",NA,NA,"Christian (Orthodox)"
"Ethiopia",1973,31.503206,41,803.9675781,7.094,240.1,"SubSahr",1,0,0,100,0,231,"Ethiopian Orthodox",NA,NA,"Christian (Orthodox)"
"Ethiopia",1974,32.289683,38.9,784.4740958,7.121,240.3,"SubSahr",4,3,0,100,0.75,231,"Ethiopian Orthodox",NA,NA,"Christian (Orthodox)"
"Ethiopia",1975,32.958964,40,732.5192905,7.143,240.6,"SubSahr",4,0,0,100,0,231,"Ethiopian Orthodox",NA,NA,"Christian (Orthodox)"
"Ethiopia",1976,33.486288,44.118,719.7593321,7.167,241.5,"SubSahr",5,0,0,100,0,231,"Ethiopian Orthodox",NA,NA,"Christian (Orthodox)"
"Ethiopia",1977,33.903618,43.7,707.6234414,7.195,242.2,"SubSahr",4,5,0,100,1.25,231,"Ethiopian Orthodox",NA,NA,"Christian (Orthodox)"
"Ethiopia",1978,34.29403,43.4,657.3167193,7.23,242.6,"SubSahr",2,25,0,100,12.5,231,"Ethiopian Orthodox",NA,NA,"Christian (Orthodox)"
"Ethiopia",1979,34.77364,44.1,715.6131979,7.271,242.3,"SubSahr",4,101,8,100,25.2,231,"Ethiopian Orthodox",NA,NA,"Christian (Orthodox)"
"Ethiopia",1980,35.426282,44.2,717.7461634,7.316,241.3,"SubSahr",0,0,0,NA,NA,231,"Ethiopian Orthodox",NA,NA,"Christian (Orthodox)"
